"Gene ID","Name/ID/Alias","Type","Source"
"PF3D7_0707600","XM_001348954.1","alternate ID","RefSeq_dna"
"PF3D7_0707600","UPI0000085744","alternate ID","UniParc"
"PF3D7_0707700","Q8IC12","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0707700","CAD50829.1","alternate ID","protein_id"
"PF3D7_0707700","UPI0000085745","alternate ID","UniParc"
"PF3D7_0707700","XM_001348955.1","alternate ID","RefSeq_dna"
"PF3D7_0707700","PF3D7_0707700","name","annotation"
"PF3D7_0707700","PF07_0026","previous ID","N/A"
"PF3D7_0707700","XP_001348991.1","alternate ID","RefSeq_peptide"
"PF3D7_0707800","Q8IC11","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0707800","UPI0000085746","alternate ID","UniParc"
"PF3D7_0707800","PF3D7_0707800","name","annotation"
"PF3D7_0707800","XM_001348956.1","alternate ID","RefSeq_dna"
"PF3D7_0707800","XP_001348992.1","alternate ID","RefSeq_peptide"
"PF3D7_0707800","MAL7P1.23","previous ID","N/A"
"PF3D7_0707800","CAD50830.1","alternate ID","protein_id"
"PF3D7_0707900","XM_001348957.1","alternate ID","RefSeq_dna"
"PF3D7_0707900","Q8IC10","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0707900","CAD50831.1","alternate ID","protein_id"
"PF3D7_0707900","MAL7P1.24","previous ID","N/A"
"PF3D7_0707900","XP_001348993.1","alternate ID","RefSeq_peptide"
"PF3D7_0707900","UPI0000085747","alternate ID","UniParc"
"PF3D7_0707900","PF3D7_0707900","name","annotation"
"PF3D7_0708000","XM_002808723.1","alternate ID","RefSeq_dna"
"PF3D7_0708000","UPI0001982062","alternate ID","UniParc"
"PF3D7_0708000","MAL7P1.25","previous ID","N/A"
"PF3D7_0708000","C0H4M2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708000","XP_002808769.1","alternate ID","RefSeq_peptide"
"PF3D7_0708000","PF3D7_0708000","name","annotation"
"PF3D7_0708000","CAX64042.1","alternate ID","protein_id"
"PF3D7_0708100","XM_001348959.1","alternate ID","RefSeq_dna"
"PF3D7_0708100","XP_001348995.1","alternate ID","RefSeq_peptide"
"PF3D7_0708100","PF07_0027","previous ID","N/A"
"PF3D7_0708100","RPB10","name","N/A"
"PF3D7_0708100","1I3Q","alternate ID","N/A"
"PF3D7_0708100","CAD50833.1","alternate ID","protein_id"
"PF3D7_0708100","Q8IC08","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708100","UPI0000085749","alternate ID","UniParc"
"PF3D7_0708200","UPI000008574A","alternate ID","UniParc"
"PF3D7_0708200","PF07_0028","previous ID","N/A"
"PF3D7_0708200","XP_001348996.1","alternate ID","RefSeq_peptide"
"PF3D7_0708200","Q8IC07","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708200","XM_001348960.1","alternate ID","RefSeq_dna"
"PF3D7_0708200","PF3D7_0708200","name","annotation"
"PF3D7_0708200","CAD50834.1","alternate ID","protein_id"
"PF3D7_0708300","04926+2.7.11.1","alternate ID","KEGG_Enzyme"
"PF3D7_0708300","BUD32","name","N/A"
"PF3D7_0708300","04151+2.7.11.1","alternate ID","KEGG_Enzyme"
"PF3D7_0708300","05163+2.7.11.1","alternate ID","KEGG_Enzyme"
"PF3D7_0708300","05170+2.7.11.1","alternate ID","KEGG_Enzyme"
"PF3D7_0708300","MAL7P1.26","previous ID","N/A"
"PF3D7_0708300","Q8IC06","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708300","04150+2.7.11.1","alternate ID","KEGG_Enzyme"
"PF3D7_0708300","04714+2.7.11.1","alternate ID","KEGG_Enzyme"
"PF3D7_0708300","XM_001348961.1","alternate ID","RefSeq_dna"
"PF3D7_0708300","05165+2.7.11.1","alternate ID","KEGG_Enzyme"
"PF3D7_0708300","UPI000008574B","alternate ID","UniParc"
"PF3D7_0708300","CAD50835.1","alternate ID","protein_id"
"PF3D7_0708300","XP_001348997.1","alternate ID","RefSeq_peptide"
"PF3D7_0708300","PF3D7_0708300","name","annotation"
"PF3D7_0708400","Q25869","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708400","Q25882","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708400","Q25883","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708400","XM_001348962.1","alternate ID","RefSeq_dna"
"PF3D7_0708400","3K60","alternate ID","PDB"
"PF3D7_0708400","XP_001348998.1","alternate ID","RefSeq_peptide"
"PF3D7_0708400","PF3D7_0708400","name","annotation"
"PF3D7_0708400","1HK7","alternate ID","N/A"
"PF3D7_0708400","Q8IC05","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708400","PF07_0029","previous ID","N/A"
"PF3D7_0708400","CAD50836.1","alternate ID","protein_id"
"PF3D7_0708400","HSP90","name","N/A"
"PF3D7_0708400","HSP86","synonym","N/A"
"PF3D7_0708400","3k60","alternate ID","annotation"
"PF3D7_0708400","UPI000007EBBF","alternate ID","UniParc"
"PF3D7_0708400","MRA-98","alternate ID","MR4 Reagents"
"PF3D7_0708500","XP_001348999.1","alternate ID","RefSeq_peptide"
"PF3D7_0708500","Q8IC04","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708500","O15794","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708500","UPI000008574C","alternate ID","UniParc"
"PF3D7_0708500","CAD50837.1","alternate ID","protein_id"
"PF3D7_0708500","XM_001348963.1","alternate ID","RefSeq_dna"
"PF3D7_0708500","PF07_0030","previous ID","N/A"
"PF3D7_0708500","O15793","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708600","XM_001348964.1","alternate ID","RefSeq_dna"
"PF3D7_0708600","UPI000008574D","alternate ID","UniParc"
"PF3D7_0708600","XP_001349000.1","alternate ID","RefSeq_peptide"
"PF3D7_0708600","CAD50838.1","alternate ID","protein_id"
"PF3D7_0708600","Q8IC03","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708600","O15795","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708600","PF07_0031","previous ID","N/A"
"PF3D7_0708600","IMC1d","name","N/A"
"PF3D7_0708600","PF3D7_0708600","name","annotation"
"PF3D7_0708700","UPI000008574E","alternate ID","UniParc"
"PF3D7_0708700","Q8IC02","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708700","O15796","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708700","CAD50839.1","alternate ID","protein_id"
"PF3D7_0708700","COX4","name","N/A"
"PF3D7_0708700","XM_001348965.1","alternate ID","RefSeq_dna"
"PF3D7_0708700","XP_001349001.1","alternate ID","RefSeq_peptide"
"PF3D7_0708700","PF3D7_0708700","name","annotation"
"PF3D7_0708700","PF07_0032","previous ID","N/A"
"PF3D7_0708800","CG4","synonym","N/A"
"PF3D7_0708800","PF07_0033","previous ID","N/A"
"PF3D7_0708800","XP_001349002.1","alternate ID","RefSeq_peptide"
"PF3D7_0708800","O15797","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708800","Q8IC01","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708800","XM_001348966.1","alternate ID","RefSeq_dna"
"PF3D7_0708800","UPI000008574F","alternate ID","UniParc"
"PF3D7_0708800","CAD50840.1","alternate ID","protein_id"
"PF3D7_0708800","HSP110c","name","N/A"
"PF3D7_0708800","HSP70-z","synonym","N/A"
"PF3D7_0708900","Q8IC00","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0708900","PF07_0034","previous ID","N/A"
"PF3D7_0708900","XP_001349003.1","alternate ID","RefSeq_peptide"
"PF3D7_0708900","CAD50841.1","alternate ID","protein_id"
"PF3D7_0708900","XM_001348967.1","alternate ID","RefSeq_dna"
"PF3D7_0708900","UPI0000085750","alternate ID","UniParc"
"PF3D7_0708900","PF3D7_0708900","name","annotation"
"PF3D7_0708900","SCO1","name","N/A"
"PF3D7_0708900","O15798","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","MAL7P1.27","previous ID","N/A"
"PF3D7_0709000","UPI000007FEDE","alternate ID","UniParc"
"PF3D7_0709000","XM_001348968.1","alternate ID","RefSeq_dna"
"PF3D7_0709000","XP_001349004.1","alternate ID","RefSeq_peptide"
"PF3D7_0709000","A0A5A4W0H1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","A0A5J6D0M4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","MRA-544","alternate ID","MR4 Reagents"
"PF3D7_0709000","A0A5A4W3T5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","MRA-542","alternate ID","MR4 Reagents"
"PF3D7_0709000","A0A0A0VAS7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","CAD50842.1","alternate ID","protein_id"
"PF3D7_0709000","E1APF0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","MRA-541","alternate ID","MR4 Reagents"
"PF3D7_0709000","D5L5S2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","MRA-543","alternate ID","MR4 Reagents"
"PF3D7_0709000","6UKJ","alternate ID","annotation"
"PF3D7_0709000","CRT","name","N/A"
"PF3D7_0709000","MRA-308","alternate ID","MR4 Reagents"
"PF3D7_0709000","Q8IBZ9","alternate ID","Uniprot/SWISSPROT"
"PF3D7_0709000","A0A5A4VYU6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","PF3D7_0709000","name","annotation"
"PF3D7_0709000","Q9N623","alternate ID","Uniprot/SWISSPROT"
"PF3D7_0709000","A0A5A4W2C7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","A0A5J6D0T6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709000","D5L5S1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","PF07_0035","previous ID","N/A"
"PF3D7_0709100","CAD50843.1","alternate ID","protein_id"
"PF3D7_0709100","O18662","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","UPI0000085751","alternate ID","UniParc"
"PF3D7_0709100","O15789","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","O15788","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","Q9BJN1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","Q9BMI2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","XM_001348969.1","alternate ID","RefSeq_dna"
"PF3D7_0709100","XP_001349005.1","alternate ID","RefSeq_peptide"
"PF3D7_0709100","Q9NG57","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","O15790","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","O15799","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","PF3D7_0709100","name","annotation"
"PF3D7_0709100","Q8IBZ8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709100","Q9NGU9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709200","PF3D7_0709200","name","annotation"
"PF3D7_0709200","UPI0000085752","alternate ID","UniParc"
"PF3D7_0709200","O15800","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709200","XM_001348970.1","alternate ID","RefSeq_dna"
"PF3D7_0709200","XP_001349006.1","alternate ID","RefSeq_peptide"
"PF3D7_0709200","GLP3","name","N/A"
"PF3D7_0709200","Q8IBZ7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709200","PF07_0036","previous ID","N/A"
"PF3D7_0709200","CAD50844.1","alternate ID","protein_id"
"PF3D7_0709300","CG2","synonym","N/A"
"PF3D7_0709300","Q9GSR9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHS7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHS8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHT1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9GSR7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","UPI0000085753","alternate ID","UniParc"
"PF3D7_0709300","CAD50845.1","alternate ID","protein_id"
"PF3D7_0709300","MED14","name","N/A"
"PF3D7_0709300","PF07_0037","previous ID","N/A"
"PF3D7_0709300","Q9BH29","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHS6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHT3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHT0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHT5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","O15792","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHA7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHT7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","O15791","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHS4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHS5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHS9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9GN11","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","XM_001348971.1","alternate ID","RefSeq_dna"
"PF3D7_0709300","O15801","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q8IBZ6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHT2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","Q9BHT4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709300","XP_001349007.1","alternate ID","RefSeq_peptide"
"PF3D7_0709300","Q9BH64","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709400","Q8IBZ5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709400","CAD50846.1","alternate ID","protein_id"
"PF3D7_0709400","XP_001349008.1","alternate ID","RefSeq_peptide"
"PF3D7_0709400","PF07_0038","previous ID","N/A"
"PF3D7_0709400","O15802","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709400","PF3D7_0709400","name","annotation"
"PF3D7_0709400","XM_001348972.1","alternate ID","RefSeq_dna"
"PF3D7_0709400","UPI0000085754","alternate ID","UniParc"
"PF3D7_0709500","XP_001349009.1","alternate ID","RefSeq_peptide"
"PF3D7_0709500","CAD50847.1","alternate ID","protein_id"
"PF3D7_0709500","UPI0000085755","alternate ID","UniParc"
"PF3D7_0709500","PF07_0039","previous ID","N/A"
"PF3D7_0709500","Q8IBZ4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709500","XM_001348973.1","alternate ID","RefSeq_dna"
"PF3D7_0709600","PF3D7_0709600","name","annotation"
"PF3D7_0709600","POP1","name","N/A"
"PF3D7_0709600","CAX64043.1","alternate ID","protein_id"
"PF3D7_0709600","XM_002808724.1","alternate ID","RefSeq_dna"
"PF3D7_0709600","XP_002808770.1","alternate ID","RefSeq_peptide"
"PF3D7_0709600","MAL7P1.28","previous ID","N/A"
"PF3D7_0709600","C0H4M3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709600","UPI000198206B","alternate ID","UniParc"
"PF3D7_0709700","XM_001348975.1","alternate ID","RefSeq_dna"
"PF3D7_0709700","Q8IBZ2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709700","CAD50849.1","alternate ID","protein_id"
"PF3D7_0709700","UPI0000085757","alternate ID","UniParc"
"PF3D7_0709700","PF3D7_0709700","name","annotation"
"PF3D7_0709700","XP_001349011.1","alternate ID","RefSeq_peptide"
"PF3D7_0709700","PF07_0040","previous ID","N/A"
"PF3D7_0709700","PARE","name","N/A"
"PF3D7_0709800","MAL7P1.29a","previous ID","N/A"
"PF3D7_0709800","MALP1.29a","previous ID","N/A"
"PF3D7_0709800","XP_002808771.1","alternate ID","RefSeq_peptide"
"PF3D7_0709800","UPI000198206C","alternate ID","UniParc"
"PF3D7_0709800","C0H4M4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709800","XM_002808725.1","alternate ID","RefSeq_dna"
"PF3D7_0709800","CAX64044.1","alternate ID","protein_id"
"PF3D7_0709900","Q8IBZ1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0709900","MAL7P1.29","previous ID","N/A"
"PF3D7_0709900","XP_001349012.1","alternate ID","RefSeq_peptide"
"PF3D7_0709900","UPI0000085758","alternate ID","UniParc"
"PF3D7_0709900","CAD50850.1","alternate ID","protein_id"
"PF3D7_0709900","XM_001348976.1","alternate ID","RefSeq_dna"
"PF3D7_0710000","CAD50851.1","alternate ID","protein_id"
"PF3D7_0710000","UPI0000085759","alternate ID","UniParc"
"PF3D7_0710000","SLP","name","N/A"
"PF3D7_0710000","MAL7P1.30","previous ID","N/A"
"PF3D7_0710000","XM_001348977.1","alternate ID","RefSeq_dna"
"PF3D7_0710000","Q8IBZ0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710000","XP_001349013.1","alternate ID","RefSeq_peptide"
"PF3D7_0710100","XP_001349014.1","alternate ID","RefSeq_peptide"
"PF3D7_0710100","PF07_0041","previous ID","N/A"
"PF3D7_0710100","UPI000008575A","alternate ID","UniParc"
"PF3D7_0710100","Q8IBY9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710100","CAD50852.1","alternate ID","protein_id"
"PF3D7_0710100","XM_001348978.1","alternate ID","RefSeq_dna"
"PF3D7_0710200","Q8IBY8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710200","XP_001349015.1","alternate ID","RefSeq_peptide"
"PF3D7_0710200","UPI000008575B","alternate ID","UniParc"
"PF3D7_0710200","PF07_0042","previous ID","N/A"
"PF3D7_0710200","XM_001348979.1","alternate ID","RefSeq_dna"
"PF3D7_0710200","CAD50853.1","alternate ID","protein_id"
"PF3D7_0710300","XM_002808726.1","alternate ID","RefSeq_dna"
"PF3D7_0710300","UPI0001982072","alternate ID","UniParc"
"PF3D7_0710300","XP_002808772.1","alternate ID","RefSeq_peptide"
"PF3D7_0710300","C0H4M5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710300","CAX64045.1","alternate ID","protein_id"
"PF3D7_0710300","D0VEH1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710300","MAL7P1.31","previous ID","N/A"
"PF3D7_0710300","PF3D7_0710300","name","annotation"
"PF3D7_0710400","CZT62666.1","alternate ID","protein_id"
"PF3D7_0710400","UPI0003EB828B","alternate ID","UniParc"
"PF3D7_0710400","A0A143ZWE7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710400","XP_001349017.1","alternate ID","RefSeq_peptide"
"PF3D7_0710400","MAL7P1.32","previous ID","N/A"
"PF3D7_0710400","RAD14","name","N/A"
"PF3D7_0710400","XPA","synonym","N/A"
"PF3D7_0710400","PF3D7_0710400","name","annotation"
"PF3D7_0710400","XM_001348981.1","alternate ID","RefSeq_dna"
"PF3D7_0710500","XM_001348982.1","alternate ID","RefSeq_dna"
"PF3D7_0710500","UPI000008575E","alternate ID","UniParc"
"PF3D7_0710500","Q8IBY5","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710500","MAL7P1.33","previous ID","N/A"
"PF3D7_0710500","XP_001349018.1","alternate ID","RefSeq_peptide"
"PF3D7_0710500","CAD50856.1","alternate ID","protein_id"
"PF3D7_0710600","CAD50857.1","alternate ID","protein_id"
"PF3D7_0710600","UPI000008575F","alternate ID","UniParc"
"PF3D7_0710600","Q8IBY4","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710600","3JBP","alternate ID","PDB"
"PF3D7_0710600","RPL34","name","N/A"
"PF3D7_0710600","5UMD","alternate ID","PDB"
"PF3D7_0710600","3JBN","alternate ID","PDB"
"PF3D7_0710600","3J79","alternate ID","PDB"
"PF3D7_0710600","XM_001348983.1","alternate ID","RefSeq_dna"
"PF3D7_0710600","XP_001349019.1","alternate ID","RefSeq_peptide"
"PF3D7_0710600","3JBO","alternate ID","PDB"
"PF3D7_0710600","PF07_0043","previous ID","N/A"
"PF3D7_0710700","XP_001349020.1","alternate ID","RefSeq_peptide"
"PF3D7_0710700","UPI0000085760","alternate ID","UniParc"
"PF3D7_0710700","Q8IBY3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710700","XM_001348984.1","alternate ID","RefSeq_dna"
"PF3D7_0710700","CAD50858.1","alternate ID","protein_id"
"PF3D7_0710700","PF07_0044","previous ID","N/A"
"PF3D7_0710800","PF07_0045","previous ID","N/A"
"PF3D7_0710800","XM_001348985.1","alternate ID","RefSeq_dna"
"PF3D7_0710800","USE1","name","N/A"
"PF3D7_0710800","XP_001349021.1","alternate ID","RefSeq_peptide"
"PF3D7_0710800","CAD50859.1","alternate ID","protein_id"
"PF3D7_0710800","Q8IBY2","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710800","UPI0000085761","alternate ID","UniParc"
"PF3D7_0710800","PF3D7_0710800","name","annotation"
"PF3D7_0710900","CAD50860.1","alternate ID","protein_id"
"PF3D7_0710900","Q8IBY1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0710900","XM_001348986.1","alternate ID","RefSeq_dna"
"PF3D7_0710900","PF07_0046","previous ID","N/A"
"PF3D7_0710900","PF3D7_0710900","name","annotation"
"PF3D7_0710900","XP_001349022.1","alternate ID","RefSeq_peptide"
"PF3D7_0710900","RPL1","name","N/A"
"PF3D7_0710900","UPI0000085762","alternate ID","UniParc"
"PF3D7_0711000","1E32","alternate ID","N/A"
"PF3D7_0711000","AAA29520.1","alternate ID","protein_id"
"PF3D7_0711000","XP_001349023.1","alternate ID","RefSeq_peptide"
"PF3D7_0711000","P46468","alternate ID","Uniprot/SWISSPROT"
"PF3D7_0711000","CAD50861.1","alternate ID","protein_id"
"PF3D7_0711000","XM_001348987.1","alternate ID","RefSeq_dna"
"PF3D7_0711000","UPI0000085763","alternate ID","UniParc"
"PF3D7_0711000","PF07_0047","previous ID","N/A"
"PF3D7_0711000","PF3D7_0711000","name","annotation"
"PF3D7_0711000","CDC48","name","N/A"
"PF3D7_0711100","UPI0000085764","alternate ID","UniParc"
"PF3D7_0711100","XP_001349024.1","alternate ID","RefSeq_peptide"
"PF3D7_0711100","MAL7P1.34","previous ID","N/A"
"PF3D7_0711100","Q8IBX9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711100","CAD50862.1","alternate ID","protein_id"
"PF3D7_0711100","XM_001348988.1","alternate ID","RefSeq_dna"
"PF3D7_0711200","PF3D7_0711200","name","annotation"
"PF3D7_0711200","XM_001348989.1","alternate ID","RefSeq_dna"
"PF3D7_0711200","UPI0000085765","alternate ID","UniParc"
"PF3D7_0711200","Q8IBX8","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711200","MAL7P1.35","previous ID","N/A"
"PF3D7_0711200","CAD50863.1","alternate ID","protein_id"
"PF3D7_0711200","XP_001349025.1","alternate ID","RefSeq_peptide"
"PF3D7_0711300","Q8IBX7","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711300","MAL7P1.36","previous ID","N/A"
"PF3D7_0711300","UPI0000085766","alternate ID","UniParc"
"PF3D7_0711300","CAD50864.1","alternate ID","protein_id"
"PF3D7_0711300","XM_001348990.1","alternate ID","RefSeq_dna"
"PF3D7_0711300","XP_001349026.1","alternate ID","RefSeq_peptide"
"PF3D7_0711400","XM_001348991.1","alternate ID","RefSeq_dna"
"PF3D7_0711400","MAL7P1.37","previous ID","N/A"
"PF3D7_0711400","XP_001349027.1","alternate ID","RefSeq_peptide"
"PF3D7_0711400","SAP18","name","N/A"
"PF3D7_0711400","UPI0000085767","alternate ID","UniParc"
"PF3D7_0711400","CAD50865.1","alternate ID","protein_id"
"PF3D7_0711400","Q8IBX6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711400","PF3D7_0711400","name","annotation"
"PF3D7_0711500","MAL7P1.38","previous ID","N/A"
"PF3D7_0711500","C0H4M6","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711500","XM_002808727.1","alternate ID","RefSeq_dna"
"PF3D7_0711500","XP_002808773.1","alternate ID","RefSeq_peptide"
"PF3D7_0711500","UPI0000085768","alternate ID","UniParc"
"PF3D7_0711500","PF3D7_0711500","name","annotation"
"PF3D7_0711500","CAX64046.2","alternate ID","protein_id"
"PF3D7_0711600","PF3D7_07_RUF6_1","previous ID","N/A"
"PF3D7_0711600","PF3D7_07_RUF6_1.1","previous ID","N/A"
"PF3D7_0711600","RF01581","alternate ID","annotation"
"PF3D7_0711700","PF07_0048","previous ID","N/A"
"PF3D7_0711700","CAD50868.1","alternate ID","protein_id"
"PF3D7_0711700","A0A5P1A1E9","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711700","VAR","name","N/A"
"PF3D7_0711700","XM_001348994.1","alternate ID","RefSeq_dna"
"PF3D7_0711700","A0A5P1A2M1","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711700","VAR-UPSC1","synonym","N/A"
"PF3D7_0711700","Q8IBX3","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711700","UPI000008576A","alternate ID","UniParc"
"PF3D7_0711700","A0A5P1A2W0","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0711700","XP_001349030.1","alternate ID","RefSeq_peptide"
"PF3D7_0711800","RF01581","alternate ID","annotation"
"PF3D7_0711800","PF3D_07_RUF6_2.1","previous ID","N/A"
"PF3D7_0711800","PF3D_07_RUF6_2","previous ID","N/A"
"PF3D7_0711900","RIF","name","N/A"
"PF3D7_0711900","RIF-A","synonym","N/A"
"PF3D7_0711900","MAL7P1.43","previous ID","N/A"
"PF3D7_0712000","A0A5P1A150","alternate ID","Uniprot/SPTREMBL"
"PF3D7_0712000","XM_001348995.1","alternate ID","RefSeq_dna"
"PF3D7_0712000","XP_001349031.1","alternate ID","RefSeq_peptide"
"PF3D7_0712000","G0ZT27","alternate ID","Uniprot/SPTREMBL"
